Unnamed: 0,epoch,train_accuracy,val_accuracy,train_loss,val_loss,mode_size,infer_time
,0,0.7157101167315175,0.5565476190476191,2.6571784019470215,1.4786138534545898,36490583,0.048940646648406985
,1,0.7301799610894941,0.564484126984127,0.6930267214775085,1.253749132156372,36490583,0.04892040014266968
,2,0.7375972762645915,0.5357142857142857,0.8104920387268066,1.5374441146850586,36490583,0.0489286994934082
,3,0.734375,0.5461309523809523,1.5963895320892334,1.715492844581604,36490583,0.04893439292907715
,4,0.7455617704280155,0.5575396825396826,2.330054521560669,1.2465168237686157,36490583,0.048916938304901125
,5,0.7479936770428015,0.5466269841269841,1.7462599277496338,1.6786195039749146,36490583,0.04893202781677246
,6,0.7468993190661478,0.5441468253968254,1.0289226770401,1.619604468345642,36490583,0.04893232345581055
,7,0.749817607003891,0.5595238095238095,0.555722713470459,1.2149227857589722,36490583,0.04892822504043579
,8,0.7502431906614786,0.5505952380952381,1.8287445306777954,1.8366705179214478,36490583,0.04893978834152222
,9,0.7580252918287937,0.5595238095238095,1.1478848457336426,1.6003090143203735,36490583,0.04890046119689941
,10,0.7639226653696498,0.5634920634920635,2.810666561126709,1.456516981124878,36490583,0.04892463445663452
,11,0.7613083657587548,0.5615079365079365,2.2781310081481934,1.1819857358932495,36490583,0.048883066177368165
,12,0.763193093385214,0.5610119047619048,2.3286194801330566,1.7348217964172363,36490583,0.048939049243927
,13,0.768056906614786,0.558531746031746,3.83804988861084,1.869173526763916,36490583,0.048906409740448
,14,0.770488813229572,0.5625,3.184213638305664,2.1778371334075928,36490583,0.048924612998962405
,15,0.771887159533074,0.5595238095238095,3.4411263465881348,1.1234620809555054,36490583,0.04890504598617554
,16,0.769455252918288,0.5729166666666666,2.400308609008789,1.7354552745819092,31506013,0.0466513204574585
,17,0.7714615758754864,0.564484126984127,5.656476974487305,1.5256147384643555,31506013,0.04669078588485718
,18,0.7746838521400778,0.5575396825396826,1.9171333312988281,1.402567744255066,31506013,0.046618719100952145
,19,0.7763253891050583,0.5491071428571429,2.282933235168457,1.5161638259887695,31506013,0.04670289516448975
,20,0.7819795719844358,0.5595238095238095,0.596832275390625,1.522864580154419,31506013,0.046643848419189456
,21,0.7841074902723736,0.5535714285714286,4.167575836181641,1.4780628681182861,31506013,0.0465968656539917
,22,0.7780277237354085,0.5590277777777778,1.2274318933486938,1.8875741958618164,31506013,0.04659607172012329
