Unnamed: 0,epoch,train_accuracy,val_accuracy,train_loss,val_loss,mode_size,infer_time
,0,0.5313107976653697,0.52783203125,0.9271280169487,1.3716093301773071,21821494,0.028098835945129394
,1,0.7007538910505836,0.52734375,1.398255705833435,1.0532196760177612,21821494,0.028101580142974855
,2,0.7490880350194552,0.6484375,0.9018319845199585,0.782595157623291,21821494,0.02809563875198364
,3,0.7757174124513618,0.67333984375,0.6436228156089783,1.4536889791488647,21821494,0.028081002235412596
,4,0.8069674124513618,0.6767578125,0.49885547161102295,0.5947171449661255,21821494,0.028100645542144774
,5,0.8214372568093385,0.59130859375,0.4000116288661957,1.150054931640625,21821494,0.02809571981430054
,6,0.8483098249027238,0.68408203125,0.34966841340065,0.6393331289291382,21821494,0.028085827827453613
,7,0.8605301556420234,0.68212890625,0.2864561080932617,0.5689334869384766,21821494,0.02808368444442749
,8,0.7774805447470817,0.6103515625,0.7227386236190796,0.7852996587753296,19934376,0.02684729337692261
,9,0.8351775291828794,0.662109375,0.3548034727573395,0.6550050377845764,19934376,0.026841390132904052
,10,0.8528088521400778,0.61376953125,0.9526628851890564,0.6618812680244446,19934376,0.02683844804763794
,11,0.8659411478599222,0.64990234375,0.49100983142852783,0.7869778275489807,19934376,0.0268414831161499
,12,0.8804109922178989,0.6845703125,0.45279785990715027,0.6839460730552673,19934376,0.026849017143249512
,13,0.8849100194552529,0.677734375,0.21020063757896423,0.7511812448501587,19934376,0.02685532808303833
,14,0.8933000972762646,0.63623046875,0.2374245971441269,1.0860326290130615,19934376,0.02682594060897827
,15,0.8951240272373541,0.6484375,0.25305020809173584,0.9747040271759033,19934376,0.026840133666992186
,16,0.717534046692607,0.52001953125,1.3332282304763794,0.6574608683586121,18151250,0.02608828067779541
,17,0.788545719844358,0.546875,0.5502628684043884,0.7932969927787781,18151250,0.02606811046600342
,18,0.8201605058365758,0.62890625,0.5412302613258362,0.8391242027282715,18151250,0.02604564666748047
,19,0.8320768482490273,0.599609375,0.44080135226249695,1.5878180265426636,18151250,0.02611579418182373
,20,0.8459387159533074,0.61279296875,0.688949704170227,1.1813926696777344,18151250,0.02606201171875
,21,0.8518360894941635,0.64794921875,0.8516689538955688,0.9456783533096313,18151250,0.026113734245300294
,22,0.8542679961089494,0.5888671875,0.6761183738708496,1.468601107597351,18151250,0.02612245559692383
,23,0.8678258754863813,0.5986328125,0.2431635558605194,0.7426975965499878,18151250,0.026104464530944824
,24,0.648103112840467,0.494140625,1.2886103391647339,1.4760329723358154,16388372,0.0238291072845459
,25,0.7389348249027238,0.525390625,0.6423229575157166,0.8793522715568542,16388372,0.023798866271972655
,26,0.7676921206225681,0.5458984375,1.0738860368728638,1.4680405855178833,16388372,0.02384135961532593
,27,0.7894576848249028,0.5517578125,0.7908165454864502,1.1094393730163574,16388372,0.02383826971054077
,28,0.8031979571984436,0.57470703125,1.005787968635559,0.8001015186309814,16388372,0.023844990730285644
,29,0.8115880350194552,0.59326171875,0.6967136263847351,0.9408602118492126,16388372,0.023838441371917724
,30,0.819795719844358,0.599609375,0.5044132471084595,1.2268413305282593,16388372,0.023850452899932862
,31,0.829340953307393,0.5419921875,0.5283445715904236,1.241536259651184,16388372,0.023845329284667968
,32,0.5474221789883269,0.47509765625,1.4823085069656372,1.6896706819534302,14824616,0.02347907304763794
,33,0.6531493190661478,0.49609375,1.4066178798675537,1.3119382858276367,14824616,0.023465218544006346
,34,0.6905398832684825,0.5166015625,1.1299467086791992,1.687572956085205,14824616,0.023472890853881836
,35,0.7196619649805448,0.5283203125,1.427818775177002,1.559638261795044,14824616,0.023447799682617187
,36,0.7315175097276264,0.5400390625,0.9198731184005737,1.5849907398223877,14824616,0.023438363075256347
,37,0.7504863813229572,0.49365234375,0.9692786931991577,2.118496894836426,14824616,0.023438358306884767
,38,0.7517631322957199,0.53173828125,0.8410802483558655,2.272256851196289,14824616,0.02346851348876953
,39,0.767023346303502,0.537109375,1.2478384971618652,1.137542724609375,14824616,0.023432912826538085
,40,0.575510700389105,0.37890625,2.0337533950805664,2.572296380996704,13298272,0.021210863590240478
,41,0.6492582684824902,0.46142578125,1.2860959768295288,1.55265474319458,13298272,0.021136438846588133
,42,0.6803866731517509,0.42724609375,1.4577075242996216,1.0672407150268555,13298272,0.021142988204956054
