Unnamed: 0,epoch,train_accuracy,val_accuracy,train_loss,val_loss,mode_size,infer_time
,0,0.7580252918287937,0.619140625,0.5780795812606812,1.5999263525009155,20661531,0.02881315231323242
,1,0.7628283073929961,0.62548828125,0.8167086243629456,1.4897334575653076,20661531,0.028835012912750244
,2,0.7777845330739299,0.65283203125,0.609895646572113,1.519342303276062,20661531,0.028835721015930176
,3,0.778635700389105,0.64013671875,0.8999543786048889,1.7608577013015747,20661531,0.028834102153778077
,4,0.779851653696498,0.638671875,0.7537224888801575,1.5586907863616943,20661531,0.028830609321594237
,5,0.787512159533074,0.62744140625,0.8832421898841858,1.717280626296997,20661531,0.02881727457046509
,6,0.7900048638132295,0.62744140625,0.6938576698303223,1.5360571146011353,20661531,0.028831994533538817
,7,0.7959022373540856,0.62939453125,0.3526374399662018,1.5431843996047974,20661531,0.02882277250289917
,8,0.7976045719844358,0.6337890625,0.47042393684387207,1.8181644678115845,20661531,0.028841228485107423
,9,0.8027723735408561,0.62841796875,0.7093887329101562,1.6116762161254883,20661531,0.02883923292160034
,10,0.8023467898832685,0.634765625,0.23646271228790283,1.889218807220459,20661531,0.028824498653411867
,11,0.806237840466926,0.6279296875,0.8620114326477051,1.6637165546417236,20661531,0.0288204288482666
,12,0.8106152723735408,0.63623046875,0.4685370922088623,1.6992570161819458,20661531,0.02883244037628174
,13,0.8075753891050583,0.62109375,0.5221173763275146,1.5361274480819702,20661531,0.028830957412719727
,14,0.812682392996109,0.642578125,0.7173536419868469,1.8646260499954224,20661531,0.02882465124130249
,15,0.8098249027237354,0.62744140625,0.6930271983146667,1.8171746730804443,20661531,0.028825933933258056
,16,0.8116488326848249,0.63134765625,0.3978125751018524,1.9661155939102173,18001107,0.0275439453125
,17,0.819795719844358,0.63330078125,0.6605328917503357,1.6794084310531616,18001107,0.02753657341003418
,18,0.8179717898832685,0.646484375,0.382481187582016,1.8376716375350952,18001107,0.02755354404449463
,19,0.8236259727626459,0.6474609375,0.7578463554382324,1.978459119796753,18001107,0.027546179294586182
,20,0.8252067120622568,0.6279296875,0.5768476128578186,1.8353524208068848,18001107,0.02753998041152954
,21,0.826909046692607,0.634765625,0.5553774833679199,1.9292298555374146,18001107,0.027548003196716308
,22,0.8270914396887159,0.63232421875,0.6686195731163025,1.8855088949203491,18001107,0.027555313110351563
,23,0.8292801556420234,0.6220703125,0.4710564911365509,1.973814845085144,18001107,0.02755368947982788
,24,0.8259362840466926,0.64306640625,0.8300833702087402,1.5329208374023438,18001107,0.027543351650238038
,25,0.8287329766536965,0.6328125,0.42452916502952576,1.593682050704956,18001107,0.027537708282470704
,26,0.8365758754863813,0.62158203125,0.35023045539855957,1.716315507888794,18001107,0.02755392074584961
,27,0.8379742217898832,0.63623046875,0.5216799974441528,1.7237621545791626,18001107,0.027534303665161134
,28,0.8413788910505836,0.625,0.48280301690101624,1.80302095413208,18001107,0.027558984756469725
,29,0.8390077821011673,0.63720703125,0.516342043876648,1.8176380395889282,18001107,0.027564496994018556
,30,0.8389469844357976,0.64404296875,0.498153418302536,1.9595402479171753,18001107,0.027545819282531737
,31,0.8441755836575876,0.64697265625,0.49921298027038574,2.090076208114624,18001107,0.027553236484527587
,32,0.8312256809338522,0.638671875,0.36385679244995117,2.1509764194488525,15769255,0.02692038059234619
,33,0.8310432879377432,0.60302734375,0.6586470603942871,1.6984312534332275,15769255,0.02692910671234131
,34,0.8380350194552529,0.62548828125,0.40698498487472534,1.8336455821990967,15769255,0.026890463829040527
,35,0.8397981517509727,0.646484375,0.42104458808898926,1.6807805299758911,15769255,0.02693519115447998
,36,0.8441147859922179,0.63818359375,0.8225277662277222,1.8722316026687622,15769255,0.02693319082260132
,37,0.8464250972762646,0.63330078125,0.5392517447471619,2.1668241024017334,15769255,0.0268932843208313
,38,0.8447227626459144,0.6318359375,0.6242786049842834,2.246164083480835,15769255,0.026919867992401123
,39,0.8484314202334631,0.64404296875,0.45957303047180176,1.9302433729171753,15769255,0.026917333602905272
,40,0.8452091439688716,0.63671875,0.6631116271018982,2.166422128677368,15769255,0.02685106039047241
